date,status,value
2021-04-17T04:00Z,404,740
2021-04-17T04:00Z,403,932
2021-04-17T04:15Z,200,6162
2021-04-17T04:15Z,304,2687
2021-04-17T04:15Z,404,1902
2021-04-17T04:15Z,403,1152
2021-04-17T04:30Z,200,7123
2021-04-17T04:30Z,304,2850
2021-04-17T04:30Z,404,1812
2021-04-17T04:30Z,403,436
2021-04-17T04:30Z,499,659
2021-04-17T04:45Z,200,6688
2021-04-17T04:45Z,304,2917
2021-04-17T04:45Z,404,1267
2021-04-17T04:45Z,403,1126
2021-04-17T04:45Z,302,141
2021-04-17T04:45Z,500,998
2021-04-17T05:00Z,200,4968
2021-04-17T05:00Z,304,2547
2021-04-17T05:00Z,403,385
2021-04-17T05:00Z,404,459
2021-04-17T05:15Z,200,7494
2021-04-17T05:15Z,304,3428
2021-04-17T05:15Z,403,1104
2021-04-17T05:15Z,404,650
2021-04-17T05:15Z,302,567
2021-04-17T05:30Z,200,6224
2021-04-17T05:30Z,304,3564
2021-04-17T05:30Z,403,1141
2021-04-17T05:30Z,404,1026
2021-04-17T05:30Z,401,498
2021-04-17T05:30Z,500,570
2021-04-17T05:45Z,200,5778
2021-04-17T05:45Z,304,2820
2021-04-17T05:45Z,403,1137
2021-04-17T05:45Z,404,427
2021-04-17T05:45Z,302,596
2021-04-17T06:00Z,200,6536
2021-04-17T06:00Z,304,3162
2021-04-17T06:00Z,403,937
2021-04-17T06:00Z,404,373
2021-04-17T06:00Z,302,654
2021-04-17T06:15Z,200,5845
2021-04-17T06:15Z,304,2930
2021-04-17T06:15Z,404,1825
2021-04-17T06:15Z,403,832
2021-04-17T06:15Z,302,498
2021-04-17T06:30Z,200,4654
2021-04-17T06:30Z,304,3725
2021-04-17T06:30Z,404,1006
2021-04-17T06:30Z,403,941
2021-04-17T06:30Z,302,811
2021-04-17T06:45Z,200,4636
2021-04-17T06:45Z,304,3019
2021-04-17T06:45Z,404,1211
2021-04-17T06:45Z,403,515
2021-04-17T07:00Z,200,7957
2021-04-17T07:00Z,304,3144
2021-04-17T07:00Z,404,1437
2021-04-17T07:00Z,403,870
2021-04-17T07:15Z,200,5858
2021-04-17T07:15Z,304,2925
2021-04-17T07:15Z,403,648
2021-04-17T07:15Z,404,574
2021-04-17T07:15Z,302,87
2021-04-17T07:30Z,200,7548
2021-04-17T07:30Z,304,3130
2021-04-17T07:30Z,404,841
2021-04-17T07:30Z,403,368
2021-04-17T07:45Z,200,5457
2021-04-17T07:45Z,304,3512
2021-04-17T07:45Z,403,578
2021-04-17T07:45Z,404,781
2021-04-17T07:45Z,302,139
2021-04-17T08:00Z,200,6546
2021-04-17T08:00Z,304,3659
2021-04-17T08:00Z,403,1146
2021-04-17T08:00Z,404,946
2021-04-17T08:00Z,302,486
2021-04-17T08:00Z,500,10
2021-04-17T08:15Z,200,5730
2021-04-17T08:15Z,304,2819
2021-04-17T08:15Z,404,984
2021-04-17T08:15Z,403,609
2021-04-17T08:15Z,302,456
2021-04-17T08:30Z,200,6362
2021-04-17T08:30Z,304,2587
2021-04-17T08:30Z,404,904
2021-04-17T08:30Z,403,726
2021-04-17T08:45Z,200,4582
2021-04-17T08:45Z,304,3255
2021-04-17T08:45Z,404,799
2021-04-17T08:45Z,403,468
2021-04-17T09:00Z,200,7721
2021-04-17T09:00Z,304,3496
2021-04-17T09:00Z,403,618
2021-04-17T09:00Z,404,574
2021-04-17T09:00Z,302,993
2021-04-17T09:15Z,200,4284
2021-04-17T09:15Z,304,2574
2021-04-17T09:15Z,403,994
2021-04-17T09:15Z,404,604
2021-04-17T09:30Z,200,4807
2021-04-17T09:30Z,304,3743
2021-04-17T09:30Z,403,738
2021-04-17T09:30Z,404,1055
2021-04-17T09:45Z,200,5237
2021-04-17T09:45Z,304,3519
2021-04-17T09:45Z,403,620
2021-04-17T09:45Z,404,1032
2021-04-17T10:00Z,200,5147
2021-04-17T10:00Z,304,2913
2021-04-17T10:00Z,403,938
2021-04-17T10:00Z,404,795
2021-04-17T10:15Z,200,5195
2021-04-17T10:15Z,304,3243
2021-04-17T10:15Z,403,745
2021-04-17T10:15Z,404,267
2021-04-17T10:30Z,200,4949
2021-04-17T10:30Z,304,3158
2021-04-17T10:30Z,403,400
2021-04-17T10:30Z,404,1092
2021-04-17T10:45Z,200,7482
2021-04-17T10:45Z,304,4197
2021-04-17T10:45Z,403,395
2021-04-17T10:45Z,404,249
2021-04-17T11:00Z,200,6159
2021-04-17T11:00Z,304,4080
2021-04-17T11:00Z,403,599
2021-04-17T11:00Z,404,1136
2021-04-17T11:15Z,200,5678
2021-04-17T11:15Z,304,3472
2021-04-17T11:15Z,404,1222
2021-04-17T11:15Z,403,485
2021-04-17T11:30Z,200,4302
2021-04-17T11:30Z,304,3124
2021-04-17T11:30Z,404,1129
2021-04-17T11:30Z,403,403
2021-04-17T11:30Z,302,687
2021-04-17T11:45Z,200,4976
2021-04-17T11:45Z,304,3127
2021-04-17T11:45Z,404,1541
2021-04-17T11:45Z,403,317
2021-04-17T12:00Z,200,4030
2021-04-17T12:00Z,304,3757
2021-04-17T12:00Z,404,1410
2021-04-17T12:00Z,403,468
2021-04-17T12:15Z,200,4307
2021-04-17T12:15Z,304,3264
2021-04-17T12:15Z,404,1080
2021-04-17T12:15Z,403,364
2021-04-17T12:30Z,200,5270
2021-04-17T12:30Z,304,3581
2021-04-17T12:30Z,404,991
2021-04-17T12:30Z,403,1131
2021-04-17T12:45Z,200,8933
2021-04-17T12:45Z,304,4053
2021-04-17T12:45Z,404,1314
2021-04-17T12:45Z,403,608
2021-04-17T13:00Z,200,5163
2021-04-17T13:00Z,304,3232
2021-04-17T13:00Z,404,1441
2021-04-17T13:00Z,403,1129
2021-04-17T13:00Z,499,626
2021-04-17T13:15Z,200,4688
2021-04-17T13:15Z,304,3676
2021-04-17T13:15Z,404,785
2021-04-17T13:15Z,403,1277
2021-04-17T13:30Z,200,6728
2021-04-17T13:30Z,304,3456
2021-04-17T13:30Z,404,576
2021-04-17T13:30Z,403,834
2021-04-17T13:45Z,200,6970
2021-04-17T13:45Z,304,3224
2021-04-17T13:45Z,403,1175
2021-04-17T13:45Z,404,576
2021-04-17T14:00Z,200,6666
2021-04-17T14:00Z,304,3941
2021-04-17T14:00Z,404,473
2021-04-17T14:00Z,403,1216
2021-04-17T14:00Z,499,356
2021-04-17T14:15Z,200,9464
2021-04-17T14:15Z,304,4515
2021-04-17T14:15Z,404,1836
2021-04-17T14:15Z,403,505
2021-04-17T14:30Z,200,6578
2021-04-17T14:30Z,304,4273
2021-04-17T14:30Z,404,1387
2021-04-17T14:30Z,403,749
2021-04-17T14:45Z,200,9910
2021-04-17T14:45Z,304,4246
2021-04-17T14:45Z,403,1241
2021-04-17T14:45Z,404,1047
2021-04-17T15:00Z,200,7512
2021-04-17T15:00Z,304,3811
2021-04-17T15:00Z,403,1200
2021-04-17T15:00Z,404,407
2021-04-17T15:00Z,499,1015
2021-04-17T15:15Z,200,6571
2021-04-17T15:15Z,304,4449
2021-04-17T15:15Z,404,1262
2021-04-17T15:15Z,403,895
2021-04-17T15:30Z,200,8776
2021-04-17T15:30Z,304,3779
2021-04-17T15:30Z,404,2012
2021-04-17T15:30Z,403,942
2021-04-17T15:45Z,200,8263
2021-04-17T15:45Z,304,3700
2021-04-17T15:45Z,404,1797
2021-04-17T15:45Z,403,1142
2021-04-17T15:45Z,500,378
2021-04-17T15:45Z,302,791
2021-04-17T16:00Z,200,5920
2021-04-17T16:00Z,304,4367
2021-04-17T16:00Z,404,2242
2021-04-17T16:00Z,403,1115
2021-04-17T16:00Z,302,671
2021-04-17T16:15Z,200,8376
2021-04-17T16:15Z,304,3983
2021-04-17T16:15Z,403,646
2021-04-17T16:15Z,404,1285
2021-04-17T16:15Z,302,25
2021-04-17T16:30Z,200,7129
2021-04-17T16:30Z,304,3612
2021-04-17T16:30Z,404,1685
2021-04-17T16:30Z,403,719
2021-04-17T16:45Z,200,10137
2021-04-17T16:45Z,304,3486
2021-04-17T16:45Z,404,1445
2021-04-17T16:45Z,403,675
2021-04-17T16:45Z,302,582
2021-04-17T17:00Z,404,7850
2021-04-17T17:00Z,200,7603
2021-04-17T17:00Z,304,3052
2021-04-17T17:15Z,200,6056
2021-04-17T17:15Z,304,3599
2021-04-17T17:15Z,404,1288
2021-04-17T17:15Z,302,668
2021-04-17T17:30Z,200,7780
2021-04-17T17:30Z,304,4174
2021-04-17T17:30Z,404,1576
2021-04-17T17:45Z,200,8009
2021-04-17T17:45Z,304,4277
2021-04-17T17:45Z,404,626
2021-04-17T18:00Z,200,5738
2021-04-17T18:00Z,304,3571
2021-04-17T18:00Z,404,589
2021-04-17T18:15Z,200,5269
2021-04-17T18:15Z,304,3864
2021-04-17T18:15Z,404,243
2021-04-17T18:15Z,500,684
2021-04-17T18:15Z,499,266
2021-04-17T18:30Z,200,6289
2021-04-17T18:30Z,304,2895
2021-04-17T18:30Z,404,553
2021-04-17T18:30Z,499,552
2021-04-17T18:45Z,200,8425
2021-04-17T18:45Z,304,3747
2021-04-17T18:45Z,404,2290
2021-04-17T18:45Z,302,180
2021-04-17T19:00Z,200,8237
2021-04-17T19:00Z,304,4827
2021-04-17T19:00Z,404,1728
2021-04-17T19:15Z,200,6436
2021-04-17T19:15Z,304,4064
2021-04-17T19:15Z,404,2661
2021-04-17T19:30Z,200,6783
2021-04-17T19:30Z,304,3667
2021-04-17T19:30Z,404,3046
2021-04-17T19:30Z,302,36
2021-04-17T19:45Z,200,7312
2021-04-17T19:45Z,304,3929
2021-04-17T19:45Z,404,1250
2021-04-17T19:45Z,302,595
2021-04-17T20:00Z,200,8278
2021-04-17T20:00Z,304,3936
2021-04-17T20:00Z,404,1101
2021-04-17T20:00Z,500,116
2021-04-17T20:15Z,200,8145
2021-04-17T20:15Z,304,4418
2021-04-17T20:15Z,404,1368
2021-04-17T20:15Z,302,24
2021-04-17T20:30Z,200,8983
2021-04-17T20:30Z,304,4160
2021-04-17T20:30Z,404,1222
2021-04-17T20:30Z,302,241
2021-04-17T20:30Z,503,372
2021-04-17T20:45Z,200,10207
2021-04-17T20:45Z,304,3732
2021-04-17T20:45Z,404,411
2021-04-17T20:45Z,503,166
2021-04-17T20:45Z,302,66
2021-04-17T21:00Z,200,7335
2021-04-17T21:00Z,304,3963
2021-04-17T21:00Z,404,1250
2021-04-17T21:00Z,302,914
2021-04-17T21:15Z,200,6796
2021-04-17T21:15Z,304,3590
2021-04-17T21:15Z,404,344
2021-04-17T21:30Z,200,7150
2021-04-17T21:30Z,304,3437
2021-04-17T21:30Z,404,683
2021-04-17T21:30Z,499,789
2021-04-17T21:30Z,302,998
2021-04-17T21:45Z,200,6730
2021-04-17T21:45Z,304,2990
2021-04-17T21:45Z,404,611
2021-04-17T21:45Z,302,733
2021-04-17T22:00Z,200,7003
2021-04-17T22:00Z,304,3056
2021-04-17T22:00Z,404,845
2021-04-17T22:15Z,200,5391
2021-04-17T22:15Z,304,3678
2021-04-17T22:15Z,404,1255
2021-04-17T22:15Z,499,520
2021-04-17T22:15Z,302,288
2021-04-17T22:15Z,500,453
2021-04-17T22:30Z,200,6972
2021-04-17T22:30Z,304,2824
2021-04-17T22:30Z,404,1137
2021-04-17T22:45Z,200,7947
2021-04-17T22:45Z,304,3055
2021-04-17T22:45Z,404,561
2021-04-17T23:00Z,200,6145
2021-04-17T23:00Z,304,2257
2021-04-17T23:00Z,404,930
2021-04-17T23:15Z,200,5534
2021-04-17T23:15Z,304,2623
2021-04-17T23:15Z,404,743
2021-04-17T23:30Z,200,5710
2021-04-17T23:30Z,304,3202
2021-04-17T23:30Z,404,1111
2021-04-17T23:30Z,499,366
2021-04-17T23:45Z,200,5814
2021-04-17T23:45Z,304,2895
2021-04-17T23:45Z,404,263
2021-04-18,200,7820
2021-04-18,304,3737
2021-04-18,404,2419
2021-04-18,401,926
2021-04-18,302,110
2021-04-18T00:15Z,200,5965
2021-04-18T00:15Z,304,2438
2021-04-18T00:15Z,404,2112
2021-04-18T00:30Z,200,5404
2021-04-18T00:30Z,304,2806
2021-04-18T00:30Z,404,510
2021-04-18T00:45Z,200,9370
2021-04-18T00:45Z,304,2633
2021-04-18T00:45Z,404,478
2021-04-18T00:45Z,499,167
2021-04-18T00:45Z,302,780
2021-04-18T01:00Z,200,6101
2021-04-18T01:00Z,304,2698
2021-04-18T01:00Z,404,1450
2021-04-18T01:00Z,302,260
2021-04-18T01:15Z,200,8208
2021-04-18T01:15Z,304,2828
2021-04-18T01:15Z,404,575
2021-04-18T01:15Z,403,266
2021-04-18T01:30Z,200,8729
2021-04-18T01:30Z,304,2245
2021-04-18T01:30Z,404,1511
2021-04-18T01:45Z,200,7943
2021-04-18T01:45Z,304,2390
2021-04-18T01:45Z,404,652
2021-04-18T02:00Z,200,11659
2021-04-18T02:00Z,304,3261
2021-04-18T02:00Z,404,509
2021-04-18T02:15Z,200,9654
2021-04-18T02:15Z,304,2750
2021-04-18T02:15Z,404,1266
2021-04-18T02:30Z,200,11206
2021-04-18T02:30Z,304,3251
2021-04-18T02:30Z,404,797
2021-04-18T02:45Z,200,15094
2021-04-18T02:45Z,304,3345
2021-04-18T02:45Z,404,1203
2021-04-18T03:00Z,200,12685
2021-04-18T03:00Z,304,2335
2021-04-18T03:00Z,404,1250
2021-04-18T03:15Z,200,10005
2021-04-18T03:15Z,304,3305
2021-04-18T03:15Z,404,1991
2021-04-18T03:30Z,200,7747
2021-04-18T03:30Z,304,2808
2021-04-18T03:30Z,404,1890
2021-04-18T03:45Z,200,7911
2021-04-18T03:45Z,304,2461
2021-04-18T03:45Z,404,1488
2021-04-18T04:00Z,200,9860
2021-04-18T04:00Z,304,2654
2021-04-18T04:00Z,404,1731
2021-04-18T04:00Z,403,405
2021-04-18T04:00Z,499,670
2021-04-18T04:15Z,200,10359
2021-04-18T04:15Z,304,2968
2021-04-18T04:15Z,404,2701
2021-04-18T04:15Z,302,631
2021-04-18T04:30Z,200,8694
2021-04-18T04:30Z,304,2194
2021-04-18T04:30Z,404,2384
2021-04-18T04:30Z,499,684
2021-04-18T04:45Z,200,10740
2021-04-18T04:45Z,304,3179
2021-04-18T04:45Z,404,1315
2021-04-18T05:00Z,200,7200
2021-04-18T05:00Z,304,3171
2021-04-18T05:00Z,404,1460
2021-04-18T05:15Z,200,6833
2021-04-18T05:15Z,304,3088
2021-04-18T05:15Z,404,1160
2021-04-18T05:15Z,302,484
2021-04-18T05:30Z,200,6702
2021-04-18T05:30Z,304,2350
2021-04-18T05:30Z,404,994
2021-04-18T05:45Z,200,6496
2021-04-18T05:45Z,304,2528
2021-04-18T05:45Z,404,538
2021-04-18T05:45Z,499,728
2021-04-18T06:00Z,200,6543
2021-04-18T06:00Z,304,3198
2021-04-18T06:00Z,404,849
2021-04-18T06:15Z,200,5629
2021-04-18T06:15Z,304,3121
2021-04-18T06:15Z,404,479
2021-04-18T06:30Z,200,7468
2021-04-18T06:30Z,304,3233
2021-04-18T06:30Z,404,1109
2021-04-18T06:45Z,200,9272
2021-04-18T06:45Z,304,2951
2021-04-18T06:45Z,404,687
2021-04-18T06:45Z,403,422
2021-04-18T07:00Z,200,5553
2021-04-18T07:00Z,304,3136
2021-04-18T07:00Z,404,860
2021-04-18T07:15Z,200,6355
2021-04-18T07:15Z,304,3345
2021-04-18T07:15Z,404,1121
2021-04-18T07:15Z,302,942
2021-04-18T07:30Z,200,6082
2021-04-18T07:30Z,304,2901
2021-04-18T07:30Z,404,1398
2021-04-18T07:45Z,200,7141
2021-04-18T07:45Z,304,4292
2021-04-18T07:45Z,404,280
2021-04-18T08:00Z,200,6687
2021-04-18T08:00Z,304,3710
2021-04-18T08:00Z,404,966
2021-04-18T08:15Z,200,5820
2021-04-18T08:15Z,304,3552
2021-04-18T08:15Z,404,1541
2021-04-18T08:15Z,500,629
2021-04-18T08:30Z,200,5427
2021-04-18T08:30Z,304,2821
2021-04-18T08:30Z,404,594
2021-04-18T08:45Z,200,8964
2021-04-18T08:45Z,304,2756
2021-04-18T08:45Z,404,605
2021-04-18T09:00Z,200,6835
2021-04-18T09:00Z,304,3521
2021-04-18T09:00Z,404,924
2021-04-18T09:15Z,200,8490
2021-04-18T09:15Z,304,3959
2021-04-18T09:15Z,404,1792
2021-04-18T09:30Z,200,5105
2021-04-18T09:30Z,304,3799
2021-04-18T09:30Z,404,419
2021-04-18T09:45Z,200,7653
2021-04-18T09:45Z,304,3245
2021-04-18T09:45Z,404,556
2021-04-18T09:45Z,302,132
2021-04-18T10:00Z,200,6769
2021-04-18T10:00Z,304,3648
2021-04-18T10:00Z,404,616
2021-04-18T10:15Z,200,8067
2021-04-18T10:15Z,304,3469
2021-04-18T10:15Z,404,358
2021-04-18T10:15Z,499,287
2021-04-18T10:15Z,500,480
2021-04-18T10:30Z,200,5172
2021-04-18T10:30Z,304,3702
2021-04-18T10:30Z,404,425
2021-04-18T10:30Z,302,894
2021-04-18T10:45Z,200,8964
2021-04-18T10:45Z,304,3239
2021-04-18T10:45Z,404,834
2021-04-18T11:00Z,200,7128
2021-04-18T11:00Z,304,3502
2021-04-18T11:00Z,404,713
2021-04-18T11:15Z,200,5367
2021-04-18T11:15Z,304,3864
2021-04-18T11:15Z,404,799
2021-04-18T11:30Z,200,6742
2021-04-18T11:30Z,304,3225
2021-04-18T11:30Z,404,535
2021-04-18T11:30Z,401,19
2021-04-18T11:45Z,200,5514
2021-04-18T11:45Z,304,2573
2021-04-18T11:45Z,404,731
2021-04-18T12:00Z,200,5789
2021-04-18T12:00Z,304,3816
2021-04-18T12:00Z,404,951
2021-04-18T12:15Z,200,6537
2021-04-18T12:15Z,304,4058
2021-04-18T12:15Z,404,472
2021-04-18T12:30Z,200,5888
2021-04-18T12:30Z,304,3753
2021-04-18T12:30Z,404,3138
2021-04-18T12:45Z,200,8790
2021-04-18T12:45Z,404,5646
2021-04-18T12:45Z,304,3464
2021-04-18T13:00Z,200,5873
2021-04-18T13:00Z,304,3618
2021-04-18T13:00Z,404,3287
2021-04-18T13:15Z,200,7319
2021-04-18T13:15Z,304,3385
2021-04-18T13:15Z,404,1830
2021-04-18T13:15Z,499,204
2021-04-18T13:30Z,200,7060
2021-04-18T13:30Z,304,3546
2021-04-18T13:30Z,404,837
2021-04-18T13:30Z,499,263
2021-04-18T13:45Z,200,7461
2021-04-18T13:45Z,304,3826
2021-04-18T13:45Z,404,829
2021-04-18T14:00Z,200,7635
2021-04-18T14:00Z,304,3713
2021-04-18T14:00Z,404,1792
2021-04-18T14:15Z,200,5327
2021-04-18T14:15Z,304,3477
2021-04-18T14:15Z,404,2494
2021-04-18T14:30Z,200,6947
2021-04-18T14:30Z,304,4260
2021-04-18T14:30Z,404,963
2021-04-18T14:30Z,403,868
2021-04-18T14:45Z,200,9461
2021-04-18T14:45Z,304,4280
2021-04-18T14:45Z,404,1741
2021-04-18T15:00Z,200,7185
2021-04-18T15:00Z,304,4396
2021-04-18T15:00Z,404,872
2021-04-18T15:00Z,302,612
2021-04-18T15:00Z,500,821
2021-04-18T15:15Z,200,10360
2021-04-18T15:15Z,304,4552
2021-04-18T15:15Z,404,341
2021-04-18T15:30Z,200,7462
2021-04-18T15:30Z,304,4395
2021-04-18T15:30Z,404,833
2021-04-18T15:30Z,302,93
2021-04-18T15:45Z,200,5985
2021-04-18T15:45Z,304,3542
2021-04-18T15:45Z,404,708
2021-04-18T15:45Z,499,121
2021-04-18T15:45Z,500,1006
2021-04-18T16:00Z,200,7409
2021-04-18T16:00Z,304,3727
2021-04-18T16:00Z,404,851
2021-04-18T16:00Z,500,695
2021-04-18T16:15Z,200,7538
2021-04-18T16:15Z,304,3366
2021-04-18T16:15Z,404,1348
2021-04-18T16:15Z,499,46
2021-04-18T16:30Z,200,10348
2021-04-18T16:30Z,304,3844
2021-04-18T16:30Z,404,1255
2021-04-18T16:30Z,499,650
2021-04-18T16:45Z,200,6658
2021-04-18T16:45Z,304,3583
2021-04-18T16:45Z,404,1353
2021-04-18T16:45Z,499,535
2021-04-18T17:00Z,200,7447
2021-04-18T17:00Z,304,2605
2021-04-18T17:00Z,404,1228
2021-04-18T17:00Z,499,492
2021-04-18T17:00Z,500,372
2021-04-18T17:15Z,200,6500
2021-04-18T17:15Z,304,3677
2021-04-18T17:15Z,404,415
2021-04-18T17:15Z,499,585
2021-04-18T17:30Z,200,8193
2021-04-18T17:30Z,304,3695
2021-04-18T17:30Z,404,684
2021-04-18T17:30Z,499,316
2021-04-18T17:45Z,200,8087
2021-04-18T17:45Z,304,3859
2021-04-18T17:45Z,404,426
2021-04-18T18:00Z,200,10903
2021-04-18T18:00Z,304,3581
2021-04-18T18:00Z,404,806
2021-04-18T18:00Z,403,124
2021-04-18T18:00Z,302,645
2021-04-18T18:00Z,499,368
2021-04-18T18:15Z,200,8224
2021-04-18T18:15Z,304,3534
2021-04-18T18:15Z,404,444
2021-04-18T18:30Z,200,11391
2021-04-18T18:30Z,304,4042
2021-04-18T18:30Z,404,868
2021-04-18T18:45Z,200,11122
2021-04-18T18:45Z,304,4054
2021-04-18T18:45Z,404,1114
2021-04-18T19:00Z,200,10673
2021-04-18T19:00Z,304,3452
2021-04-18T19:00Z,404,2571
2021-04-18T19:15Z,200,9844
2021-04-18T19:15Z,304,3272
2021-04-18T19:15Z,404,1885
2021-04-18T19:30Z,200,7293
2021-04-18T19:30Z,304,4206
2021-04-18T19:30Z,404,509
2021-04-18T19:30Z,499,255
2021-04-18T19:30Z,302,245
2021-04-18T19:45Z,200,10925
2021-04-18T19:45Z,304,4316
2021-04-18T19:45Z,404,1196
2021-04-18T20:00Z,200,9544
2021-04-18T20:00Z,304,3197
2021-04-18T20:00Z,404,1314
2021-04-18T20:00Z,302,720
2021-04-18T20:00Z,499,261
2021-04-18T20:15Z,200,8524
2021-04-18T20:15Z,304,3346
2021-04-18T20:15Z,404,1491
2021-04-18T20:15Z,302,528
2021-04-18T20:30Z,200,7719
2021-04-18T20:30Z,304,3990
2021-04-18T20:30Z,404,1146
2021-04-18T20:45Z,200,10198
2021-04-18T20:45Z,304,3063
2021-04-18T20:45Z,404,2057
2021-04-18T20:45Z,302,712
2021-04-18T20:45Z,401,775
2021-04-18T21:00Z,200,9449
2021-04-18T21:00Z,304,3110
2021-04-18T21:00Z,404,1344
2021-04-18T21:00Z,302,357
2021-04-18T21:00Z,503,25
2021-04-18T21:00Z,499,439
2021-04-18T21:15Z,200,6807
2021-04-18T21:15Z,304,3444
2021-04-18T21:15Z,404,1876
2021-04-18T21:15Z,302,923
2021-04-18T21:30Z,200,7257
2021-04-18T21:30Z,304,3251
2021-04-18T21:30Z,404,553
2021-04-18T21:30Z,499,597
2021-04-18T21:45Z,200,11018
2021-04-18T21:45Z,304,3708
2021-04-18T21:45Z,404,628
2021-04-18T22:00Z,200,8006
2021-04-18T22:00Z,304,3022
2021-04-18T22:00Z,404,957
2021-04-18T22:15Z,200,8546
2021-04-18T22:15Z,304,4124
2021-04-18T22:15Z,404,1397
2021-04-18T22:15Z,499,544
2021-04-18T22:30Z,200,6667
2021-04-18T22:30Z,304,3127
2021-04-18T22:30Z,404,1514
2021-04-18T22:45Z,200,9415
2021-04-18T22:45Z,304,2364
2021-04-18T22:45Z,404,451
2021-04-18T23:00Z,200,7130
2021-04-18T23:00Z,304,3070
2021-04-18T23:00Z,404,1334
2021-04-18T23:15Z,200,6523
2021-04-18T23:15Z,304,3360
2021-04-18T23:15Z,404,1612
2021-04-18T23:30Z,200,6921
2021-04-18T23:30Z,304,3490
2021-04-18T23:30Z,404,2036
2021-04-18T23:45Z,200,6117
2021-04-18T23:45Z,304,3175
2021-04-18T23:45Z,404,1407
2021-04-19,200,8078
2021-04-19,304,3415
2021-04-19,404,1389
2021-04-19,499,188
2021-04-19T00:15Z,200,5660
2021-04-19T00:15Z,304,2917
2021-04-19T00:15Z,404,948
2021-04-19T00:30Z,200,8533
2021-04-19T00:30Z,304,3315
2021-04-19T00:30Z,404,755
2021-04-19T00:45Z,200,8267
2021-04-19T00:45Z,304,2890
2021-04-19T00:45Z,404,1587
2021-04-19T01:00Z,200,7540
2021-04-19T01:00Z,304,3174
2021-04-19T01:00Z,404,860
2021-04-19T01:00Z,499,80
2021-04-19T01:15Z,200,6940
2021-04-19T01:15Z,304,3825
2021-04-19T01:15Z,404,1771
2021-04-19T01:30Z,200,11851
2021-04-19T01:30Z,304,4805
2021-04-19T01:30Z,404,1141
2021-04-19T01:30Z,499,224
2021-04-19T01:45Z,200,7583
2021-04-19T01:45Z,304,3604
2021-04-19T01:45Z,404,1271
2021-04-19T02:00Z,200,8762
2021-04-19T02:00Z,304,3989
2021-04-19T02:00Z,404,1876
2021-04-19T02:00Z,499,559
2021-04-19T02:15Z,200,7666
2021-04-19T02:15Z,304,3858
2021-04-19T02:15Z,404,1745
2021-04-19T02:30Z,200,7705
2021-04-19T02:30Z,304,3965
2021-04-19T02:30Z,404,439
2021-04-19T02:30Z,499,190
2021-04-19T02:45Z,200,7094
2021-04-19T02:45Z,304,4098
2021-04-19T02:45Z,404,1487
2021-04-19T03:00Z,200,7843
2021-04-19T03:00Z,304,3998
2021-04-19T03:00Z,404,988
2021-04-19T03:15Z,200,8052
2021-04-19T03:15Z,304,4410
2021-04-19T03:15Z,404,1288
2021-04-19T03:15Z,302,621
2021-04-19T03:30Z,200,6957
2021-04-19T03:30Z,304,3745
2021-04-19T03:30Z,404,1171
2021-04-19T03:30Z,302,479
2021-04-19T03:45Z,200,8393
2021-04-19T03:45Z,304,4031
2021-04-19T03:45Z,404,466
2021-04-19T04:00Z,200,9234
2021-04-19T04:00Z,304,3524
2021-04-19T04:00Z,404,1012
2021-04-19T04:15Z,200,9727
2021-04-19T04:15Z,304,3937
2021-04-19T04:15Z,404,1891
2021-04-19T04:15Z,302,805
2021-04-19T04:30Z,200,5467
2021-04-19T04:30Z,304,3834
2021-04-19T04:30Z,404,1355
2021-04-19T04:30Z,302,406
2021-04-19T04:45Z,200,5668
2021-04-19T04:45Z,304,3182
2021-04-19T04:45Z,404,1189
2021-04-19T04:45Z,302,947
2021-04-19T05:00Z,200,6883
2021-04-19T05:00Z,304,3606
2021-04-19T05:00Z,404,1134
2021-04-19T05:15Z,200,7816
2021-04-19T05:15Z,304,3836
2021-04-19T05:15Z,404,1906
2021-04-19T05:15Z,302,704
2021-04-19T05:30Z,200,7496
2021-04-19T05:30Z,304,5290
2021-04-19T05:30Z,404,1423
2021-04-19T05:45Z,200,7054
2021-04-19T05:45Z,304,3463
2021-04-19T05:45Z,404,2278
2021-04-19T06:00Z,200,8596
2021-04-19T06:00Z,304,3594
2021-04-19T06:00Z,404,1167
2021-04-19T06:15Z,200,7524
2021-04-19T06:15Z,304,4910
2021-04-19T06:15Z,404,613
2021-04-19T06:30Z,200,6177
2021-04-19T06:30Z,304,5176
2021-04-19T06:30Z,404,1097
2021-04-19T06:30Z,500,995
2021-04-19T06:45Z,200,6301
2021-04-19T06:45Z,304,4402
2021-04-19T06:45Z,404,1433
2021-04-19T06:45Z,302,748
2021-04-19T07:00Z,200,8781
2021-04-19T07:00Z,304,5334
2021-04-19T07:00Z,404,1312
2021-04-19T07:15Z,200,9252
2021-04-19T07:15Z,304,5417
2021-04-19T07:15Z,404,1090
2021-04-19T07:30Z,200,9458
2021-04-19T07:30Z,304,4830
2021-04-19T07:30Z,404,1184
2021-04-19T07:45Z,200,7103
2021-04-19T07:45Z,304,5061
2021-04-19T07:45Z,404,1335
2021-04-19T07:45Z,302,726
2021-04-19T08:00Z,200,7505
2021-04-19T08:00Z,304,5625
2021-04-19T08:00Z,404,889
2021-04-19T08:00Z,302,892
2021-04-19T08:15Z,200,7726
2021-04-19T08:15Z,304,5132
2021-04-19T08:15Z,404,1745
